stimulus,semD,contNum,mean context length,RT
mourning,0.2641927895045328,4428,1513.5293586269197,674.66
sketchbook,0.2772325335624928,841,762.0868014268727,717.27
crumbly,0.3270026020765105,597,870.678391959799,775.31
diaper,0.34515308686144647,580,1050.8862068965518,711.0
crease,0.310955713704939,1480,939.7047297297297,804.43
inescapable,0.24724817483818654,2079,1808.6402116402116,1056.89
origination,0.34083868731978795,906,1628.8774834437086,905.69
crappy,0.18280146581642395,1988,1067.024647887324,713.35
sultry,0.24634115558722522,1277,917.3069694596711,758.48
undress,0.2775403804387783,709,1138.7630465444288,697.03
unearthed,0.2792245114232208,3030,1253.46798679868,839.82
unstained,0.3363379992426012,182,1462.2912087912089,951.88
rosary,0.2521746589280828,1064,1129.5131578947369,770.7
contestant,0.2552670100031903,1255,964.394422310757,809.53
inexcusable,0.24705988362583203,894,1567.1767337807605,861.04
yachting,0.311381783307125,2396,837.178631051753,910.55
vomit,0.27092332733864843,2207,1134.9338468509288,661.69
beginner,0.3531613926916017,10098,865.5997227173698,709.0
embarrass,0.25537346686728957,1629,1484.365868631062,816.94
slouch,0.2517824735249604,611,1057.8919803600654,769.32
aristocracy,0.2253429059743514,2847,1621.5721812434142,925.03
imperious,0.2239480909115758,801,1456.7078651685392,782.22
holdup,0.3392461300381798,107,1273.4299065420562,823.48
discern,0.2648514463861585,3882,1947.650180319423,802.89
impotent,0.23375991131557627,1528,1866.889397905759,758.13
droplet,0.3661856110423274,630,1069.4095238095238,744.32
geniality,0.17096073407955156,122,1632.1803278688524,919.4
graze,0.30437252202013976,2332,1070.2791595197255,738.34
flutter,0.3060330473577707,1645,1078.9404255319148,650.23
stepson,0.2664527104165222,453,1468.5298013245033,802.03
resilience,0.34302472131689915,5343,1084.5751450495975,874.47
revoke,0.28961394369361043,2301,1873.7514124293784,692.24
oyster,0.34657274308270086,3286,1026.7315885575167,747.6
flotation,0.33090975188584776,1899,1045.6355976829911,820.34
pasting,0.29357589676932794,1958,1185.7492339121552,682.55
apathetic,0.22759683661450486,1250,1474.1304,816.57
guardianship,0.31560282415704627,1356,1404.3997050147493,945.53
isolationism,0.18735052617192355,433,1992.9676674364896,949.17
freezing,0.34547487099113294,9390,1169.5968051118211,628.91
addict,0.27943340377128506,2872,979.1371866295265,722.97
dreamless,0.21280741392813657,132,1744.780303030303,613.42
airdrop,0.29243061894160255,73,1590.7123287671234,832.61
polygamous,0.28130646013177923,158,1914.0316455696202,950.18
psychosomatic,0.27155342619486134,505,1455.7425742574258,1059.48
authentication,0.24909843753214977,7413,1211.6812356670714,1039.15
shingle,0.2778896825750143,2463,1011.1729598051157,753.34
lawman,0.33305243752678426,281,1119.6085409252669,785.54
colony,0.3161737259051855,8685,1370.8413356361543,636.94
stringed,0.2975672608362777,734,1141.5435967302453,850.39
accusation,0.23451548504155023,3612,1928.172757475083,763.73
shaken,0.2832797591573865,5622,1395.606189967983,604.81
synthesize,0.3466253700461992,864,1599.4421296296296,843.72
darling,0.2986954336119773,7987,1095.3982721923126,623.03
waist,0.32694233970641273,6739,957.2242172429144,601.39
fiery,0.2735323511718841,4852,1351.0131904369332,739.39
weighty,0.27415468546367194,2166,1500.1722068328716,735.2
creditable,0.29009877978737847,2184,1388.5059523809523,788.23
snapper,0.3292859690907996,1139,897.649692712906,721.43
mocha,0.3542537401117958,546,1028.1575091575091,725.04
gentlefolk,0.21095547808676846,95,1689.4105263157894,946.15
disorganization,0.25229884288159415,157,2389.1783439490446,938.15
bankrupt,0.3082221329252036,5669,1534.0313988357734,644.29
instate,0.3158498576278053,50,1282.04,896.59
chew,0.3165428773958054,4005,1086.7710362047442,634.24
braided,0.35265737148033366,996,921.6265060240963,737.65
slumber,0.24741518413159203,1603,1520.8870867124142,655.68
pixie,0.29359960518768785,884,974.1029411764706,709.57
repetitious,0.27236534545569463,479,1625.6764091858038,864.0
rocket,0.338803145132991,10886,1149.8520117582216,605.52
sketchpad,0.2816986496446242,154,1299.2792207792209,733.46
undergarment,0.3091124320366981,80,1132.6625,859.21
incapable,0.2736541254654644,8116,1847.1993592902909,707.61
tempting,0.31646898044805816,8912,1236.9989901256733,671.7
corked,0.26258837313897165,178,994.7191011235955,590.5
unrelieved,0.3013202267901358,236,1886.4533898305085,1005.69
hourglass,0.3441188186123351,492,1270.8069105691056,738.09
submachine,0.2462441290674442,136,1240.375,962.55
transporting,0.3564730028418477,5559,1246.9278647238712,762.31
defiant,0.2671617018403697,2186,1348.8183897529734,776.03
affirmation,0.25867950389137573,2736,1836.3501461988303,767.9
overhang,0.30729618730353725,1367,1155.0885149963424,781.19
detachment,0.31356534534193103,3353,1642.8884580972265,660.65
protestation,0.2849990857499254,254,1455.6338582677165,1054.2
posterity,0.24915335547666648,2636,1623.3152503793626,853.72
wool,0.34638966575022406,10061,1053.58344100984,657.94
topple,0.261801050866554,1460,1915.0075342465752,786.21
tipper,0.3594149552162278,525,1011.3542857142858,713.32
mullet,0.32167147052058337,1110,974.1963963963964,728.63
unattainable,0.2685434197424803,1005,1666.8487562189055,781.34
indecency,0.26743958515322436,510,1219.4058823529413,926.74
bust,0.3117758691497407,6727,1202.8565482384422,579.45
anesthetic,0.33405992831010367,331,1256.842900302115,900.87
rotting,0.28623898586278984,2882,1206.0787647467037,659.88
bestselling,0.3041277374507077,2390,633.7430962343096,812.82
cadence,0.32966322161250106,1003,1244.82851445663,926.62
snooze,0.26382722376896556,837,1051.3393070489844,630.97
nonfiction,0.258531916795854,421,1313.3064133016628,904.23
personify,0.2373503450339306,258,1709.422480620155,817.67
patriarchal,0.20301829650381648,1649,1829.9508793208006,930.48
chute,0.30529888082859374,1105,1243.0832579185521,811.46
stretchy,0.32498827622455634,605,630.1917355371901,820.65
laughable,0.21189747815744323,2086,1398.8106423777565,901.48
adhesive,0.34070523359629107,3664,865.4582423580786,766.38
kink,0.33859614260318804,638,1155.282131661442,767.09
counterpoint,0.2526169849185777,1661,1255.9361830222758,763.73
trackless,0.2520297633890423,218,1308.032110091743,823.97
idiom,0.26301219953058724,1996,1562.0250501002004,795.96
layering,0.3515795008077593,1687,1071.1481920569058,755.09
chrome,0.31675501916779303,4978,748.5795500200884,695.69
recommence,0.33228094056866747,576,1483.8194444444443,908.39
humorous,0.26212678145722124,7767,1056.6872666409167,689.68
prepayment,0.3007436900559549,615,1145.6731707317074,908.44
manipulator,0.3151196178797274,553,1336.8155515370706,900.61
govern,0.3074044160744164,9216,1688.0719401041667,755.47
prolong,0.37594612110098136,2864,1444.6550279329608,796.82
lavish,0.29740391510393993,4799,1087.7712023338195,767.36
vitalism,0.19366823416219336,80,2502.0625,792.0
standardization,0.2990187720362867,1468,1787.1355585831063,789.52
crackers,0.3396293690747733,2237,1044.3951721054984,680.33
avoidance,0.32903617977188043,8670,1593.1152249134948,771.23
buff,0.3269548719813063,2738,1051.3886048210372,669.41
harass,0.29535096026178886,1537,1424.8269355888094,759.78
motionless,0.211123048484267,1956,1539.1958077709612,754.62
bewildered,0.222960437911971,2787,1341.4180121994978,741.27
tomato,0.33869251463380345,7113,812.4396176015746,692.32
flicker,0.3023652845278896,2024,1410.0212450592885,689.13
lump,0.3531176938015867,10133,1131.6857791374716,663.3
janitor,0.2766983765065058,568,1090.774647887324,854.9
glossed,0.2522907637544492,841,1664.8156956004757,681.23
whisk,0.330269937854435,1913,653.3962362780973,728.09
slugger,0.23147501827962827,138,996.5579710144928,723.6
titanium,0.3791517140386061,2957,907.0662833953331,687.57
disconcerting,0.2362027620678528,1702,1446.1886016451233,1078.56
garlic,0.30687093677137245,7847,661.0291831273098,640.26
nugget,0.30904644413163046,934,1170.127408993576,732.59
mystified,0.24370840159753232,989,1614.9716885743176,733.0
overeat,0.22383405171465778,186,845.9139784946236,875.48
originate,0.3748957300466051,4962,1534.273679967755,921.25
glaucoma,0.30059009383303703,1416,1117.274011299435,848.35
unsafe,0.3221681059345415,7162,1188.230103323094,696.79
cutback,0.36443049500047525,378,1614.6613756613756,642.47
neuter,0.3233122809958418,596,1282.7869127516778,823.66
invasive,0.37415336939795385,4940,1167.673076923077,766.39
despairing,0.23771749951036297,1448,1375.9661602209944,873.79
perfectionist,0.24402937640138833,935,1145.9133689839573,1027.07
splatter,0.24940115654256678,507,913.6942800788954,733.84
soreness,0.29922768959942464,915,1005.7180327868853,741.94
impostor,0.2431283576286074,427,1476.6487119437938,858.66
barometric,0.31829594356220287,336,1266.8005952380952,931.48
counterattack,0.2563597858024875,376,2066.8617021276596,871.75
outgrowth,0.3467383334019816,496,2001.5766129032259,713.47
inexpressible,0.17619847431706823,341,1954.8475073313782,1138.41
manifest,0.29781115308540573,8942,1805.5200178930888,803.45
lollipop,0.2886045730825269,833,1071.09243697479,767.66
stumble,0.24935727271588032,3089,1226.2499190676594,715.17
percussionist,0.20664046463039734,1003,1004.6380857427716,1009.3
defensiveness,0.21880652053737135,346,1879.300578034682,936.37
silhouette,0.30762713724661517,1982,1124.7199798183653,776.87
hacked,0.27751356296801977,2836,1327.6586741889987,607.9
undoing,0.2969035135976092,1597,1502.4020037570444,752.25
aftershave,0.3096692674050907,360,891.8777777777777,766.38
scarcity,0.2904975069237338,2755,1840.443557168784,848.07
daredevil,0.25694084771813036,745,797.5006711409396,853.81
proton,0.35290027578945105,1974,1134.9300911854104,779.18
knuckles,0.26280347654340935,1313,1178.8050266565117,667.16
restless,0.26991772783152557,4630,1322.607343412527,600.48
devious,0.2560295935433432,1970,1362.6776649746193,705.45
retraining,0.2871013463334768,1798,1375.46106785317,780.87
condescension,0.19325473909842145,635,1727.1700787401576,988.42
uproar,0.24575716699613642,1796,1469.1030066815144,674.81
astrophysics,0.2821127666266805,2094,1002.3199617956064,945.59
dissatisfaction,0.2788803326836564,4736,1734.884712837838,975.42
servitude,0.23795153905889485,1018,1844.2102161100197,884.56
unsavory,0.25605272566514087,201,1745.5174129353234,845.37
sulfur,0.3658251772548874,537,1335.2607076350093,657.97
instep,0.37809081785639453,258,873.6511627906976,732.76
dwelling,0.33613435215008197,10224,1448.8076095461658,638.91
phrasing,0.2682897603138022,1626,1469.8210332103322,779.22
sporty,0.2937377137816145,2324,787.6686746987951,667.03
vine,0.3649564227357774,5089,1235.7999606995481,674.35
curing,0.36844243009000094,2422,1247.3608587943847,709.52
bossy,0.23215266127869313,676,1262.7781065088757,677.42
ashore,0.25895695355093823,5184,1204.3562885802469,879.79
fleece,0.33960640728137326,4071,931.4598378776714,823.83
fascism,0.20328867674654613,3856,1540.970695020747,886.29
steamboat,0.27396454724646435,734,974.3160762942779,782.03
fusion,0.39280407978988663,10766,1130.5058517555267,684.79
fatality,0.3187131535664335,1610,1360.7627329192546,807.97
misunderstand,0.2305695967684488,1492,1778.597855227882,834.56
hug,0.23768375289195023,3991,1155.1859183162114,705.12
separating,0.3667335167735376,7835,1570.1407785577537,789.94
zest,0.3816633859276347,2372,881.4924114671163,658.82
troubling,0.27593977437521344,2900,1575.366551724138,714.19
philosophize,0.16811368423579962,49,2868.6938775510203,1004.22
lifter,0.3491719874584951,421,905.7648456057007,716.14
crystalline,0.3442025198580459,2372,1153.6981450252952,825.79
lousy,0.23062818550987899,1976,1286.716093117409,639.39
ravage,0.26841135733806526,247,1672.0161943319838,761.07
droop,0.3035628322745845,483,1238.552795031056,801.07
benign,0.36280768256361984,6003,1464.8014326170248,776.5
slop,0.277767847326208,490,1253.5285714285715,621.15
boldness,0.24587501751386423,1367,1679.310168251646,715.19
butterscotch,0.28939608444000925,300,740.2066666666667,754.88
overstock,0.33911514546650995,141,805.0992907801418,665.16
childless,0.2814156198047986,1238,1425.2455573505654,667.0
rightist,0.16141983801329515,213,2153.8591549295775,809.17
televised,0.2921728975221901,3634,1173.779306549257,829.43
rocketry,0.29596764708450274,167,1034.3293413173653,822.3
errand,0.20488925828352672,1026,1578.877192982456,802.44
wreck,0.2833373748158819,7181,1162.994011976048,698.18
flake,0.33438934517728663,1624,1147.1539408866995,653.35
crunch,0.3256392046852964,3443,1199.4769096717978,763.28
exaggerated,0.28831793332205347,6930,1648.033189033189,763.76
monologue,0.21364018495267986,1715,1267.4460641399417,773.0
funnel,0.35343022290212245,2346,1084.5179028132993,717.44
clot,0.3189255048261772,1478,1039.9546684709067,760.56
envy,0.2654349426782479,6592,1300.767900485437,622.91
inventor,0.31458511269282463,5163,1188.6217315514236,649.97
observatory,0.34953893535391006,7093,1072.8219371211053,772.56
lapse,0.3310035975194025,4049,1690.3314398616942,792.12
devastation,0.26579517797371716,4338,1455.4225449515907,769.52
thwart,0.3155836990756564,2031,1574.0585918266863,793.65
hippie,0.2243743466828672,908,1037.6387665198238,724.62
blistered,0.2942479338165328,443,1333.0654627539504,735.85
consummation,0.18682007064266934,719,2073.230876216968,960.65
confuse,0.3014116029124479,7454,1521.2723370002684,786.97
vivacious,0.2526028121624147,762,962.8556430446195,760.2
closet,0.2791558445632857,3661,1148.0669216061185,656.07
dude,0.2186322000519665,3466,911.5819388343913,588.2
chuckle,0.20008091562291402,1850,1164.9891891891891,678.67
swordfish,0.36388376807368955,821,992.652862362972,738.5
convalescent,0.30143477905600563,758,1408.122691292876,910.14
insignificant,0.3090430170984374,6160,1639.8344155844156,762.39
determinative,0.23834013952878283,331,2483.214501510574,1088.57
searing,0.26240240000492315,1655,1074.0332326283988,801.72
sided,0.37448001464433817,4979,1249.7539666599719,614.09
violet,0.3624802055556613,4820,1172.1309128630705,666.74
sequel,0.2343992170141725,7520,994.8847074468085,687.0
unproved,0.28382258620110823,205,2113.8341463414636,1020.57
mountaintop,0.2691765690868545,228,1306.811403508772,837.1
pliable,0.3576209568296253,676,1157.612426035503,920.4
gamble,0.336320009646345,6798,1174.0597234480729,709.72
disprove,0.2581804172270148,1413,1899.9582448690728,740.24
acrobatic,0.2953443521421311,1138,933.1010544815466,832.78
wobbly,0.24118455866454816,2040,1150.1098039215685,823.54
governess,0.2093718922042345,857,1300.4072345390898,818.76
shuffle,0.30248207131604293,3508,1019.2950399087799,701.52
forgiving,0.27483612854714096,2778,1313.3977681785457,727.58
wrenched,0.2090689169839358,632,1573.2120253164558,719.33
daisy,0.3415831346517446,5032,1011.3430047694753,632.19
involuntary,0.3239646730856438,2182,1609.2282309807515,825.61
pathology,0.3395018333794649,7729,1252.3070254884203,713.29
devour,0.25590068701631496,1485,1494.7912457912457,741.22
insignia,0.32074709426507986,1428,1298.3641456582634,792.72
ashamed,0.21653360104899813,7625,1360.4899672131148,663.77
zoned,0.33030716687329137,591,1375.2588832487309,736.3
virginity,0.2386055484166403,972,1168.4609053497943,750.16
footwear,0.3606884478995501,6696,949.1390382317802,651.3
wetland,0.26671922675511034,3753,1149.7567279509726,682.06
dill,0.36239932687292936,1098,931.8032786885246,772.9
downer,0.28493831742022624,945,1409.9767195767197,774.56
sanitarium,0.2303808140534077,101,1108.4356435643565,903.26
irritate,0.32499545119001594,1761,1134.823963657013,747.47
unimportant,0.27814407497237287,3221,1820.5386525923627,976.26
leaning,0.2739923945148154,6762,1316.4770777876367,795.44
grandmother,0.2582952230693888,7999,1161.2056507063382,781.06
bedtime,0.2866385832865159,3470,1084.8247838616714,600.09
spark,0.32285881268006766,9368,1181.8770281810419,624.29
electromagnet,0.26976592074177547,151,1333.0066225165563,1104.58
teaming,0.35053010248404415,2058,941.2167152575316,716.93
ascribe,0.2606977671493579,1405,2236.990747330961,907.0
manageable,0.3240487151832285,7182,1246.7202729044834,762.35
fondness,0.2265077345169547,1961,1313.433962264151,865.63
coincident,0.32934951731028,683,2122.303074670571,804.3
rotten,0.2658379397231721,5691,1329.3263046916184,647.42
enchanting,0.28826808026035494,4759,851.5667156965749,745.76
gravel,0.3187896394504216,9299,1145.893429401011,651.45
unequaled,0.36743403257644347,136,1307.8970588235295,894.14
oppress,0.21690503296149927,910,1810.2186813186813,829.41
scavenge,0.34006925940352506,381,1124.6115485564305,974.04
